ID,사고일시,요일,기상상태,시군구,도로형태,노면상태,사고유형,사고유형 - 세부분류,법규위반,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,사망자수,중상자수,경상자수,부상자수,ECLO
ACCIDENT_23869,2020-09-25 15,금요일,맑음,대구광역시 중구 시장북로,단일로 - 기타,건조,차대차,기타,안전운전불이행,이륜,남,41세,경상,화물,남,42세,부상신고,0,0,1,1,4
ACCIDENT_23870,2020-09-25 16,금요일,맑음,대구광역시 서구 이현동,교차로 - 교차로안,건조,차대차,추돌,안전거리미확보,승용,남,58세,기타불명,승용,여,41세,경상,0,0,1,0,3
ACCIDENT_23871,2020-09-25 16,금요일,맑음,대구광역시 서구 내당동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,여,59세,기타불명,자전거,남,62세,중상,0,1,0,0,5
ACCIDENT_23872,2020-09-25 16,금요일,맑음,대구광역시 서구 내당동,교차로 - 교차로안,건조,차대차,후진중충돌,안전운전불이행,승용,남,64세,상해없음,이륜,남,23세,경상,0,0,1,0,3
ACCIDENT_23873,2020-09-25 16,금요일,맑음,대구광역시 북구 태전동,단일로 - 기타,건조,차대차,추돌,안전거리미확보,승용,남,65세,상해없음,기타불명,기타불명,미분류,기타불명,0,0,1,0,3
ACCIDENT_23874,2020-09-25 17,금요일,맑음,대구광역시 동구 신천동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,여,51세,상해없음,이륜,남,46세,경상,0,0,1,0,3
ACCIDENT_23875,2020-09-25 17,금요일,맑음,대구광역시 수성구 범어동,단일로 - 기타,건조,차대차,기타,안전거리미확보,승용,남,56세,상해없음,승합,남,46세,상해없음,0,0,1,0,3
ACCIDENT_23876,2020-09-25 17,금요일,맑음,대구광역시 북구 노원동3가,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,남,23세,상해없음,승합,남,57세,경상,0,0,1,1,4
ACCIDENT_23877,2020-09-25 17,금요일,맑음,대구광역시 서구 평리동,단일로 - 교량,건조,차대사람,기타,안전운전불이행,승용,남,52세,상해없음,보행자,남,67세,사망,1,0,0,0,10
ACCIDENT_23878,2020-09-25 18,금요일,맑음,대구광역시 북구 서변동,단일로 - 기타,건조,차대차,기타,안전운전불이행,특수,남,50세,상해없음,승용,여,30세,경상,0,0,1,0,3
ACCIDENT_23879,2020-09-25 18,금요일,맑음,대구광역시 동구 율하동,교차로 - 교차로횡단보도내,건조,차대차,정면충돌,안전운전불이행,승용,남,67세,상해없음,이륜,남,46세,경상,0,0,1,0,3
ACCIDENT_23880,2020-09-25 18,금요일,맑음,대구광역시 수성구 수성동3가,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,이륜,남,44세,상해없음,보행자,남,7세,중상,0,1,0,0,5
ACCIDENT_23881,2020-09-25 18,금요일,맑음,대구광역시 서구 상리동,교차로 - 교차로안,건조,차대차,측면충돌,직진우회전진행방해,승용,남,31세,상해없음,화물,남,28세,경상,0,0,3,0,9
ACCIDENT_23882,2020-09-25 18,금요일,맑음,대구광역시 북구 서변동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,여,56세,상해없음,자전거,남,9세,경상,0,0,1,0,3
ACCIDENT_23883,2020-09-25 19,금요일,맑음,대구광역시 달성군 다사읍,교차로 - 교차로안,건조,차대차,기타,신호위반,이륜,남,36세,상해없음,이륜,남,19세,경상,0,0,1,0,3
ACCIDENT_23884,2020-09-25 19,금요일,맑음,대구광역시 달성군 유가읍,교차로 - 교차로안,건조,차대차,측면충돌,안전거리미확보,승용,남,32세,상해없음,이륜,남,29세,중상,0,1,0,0,5
ACCIDENT_23885,2020-09-25 19,금요일,맑음,대구광역시 북구 복현동,교차로 - 교차로부근,건조,차대차,기타,안전운전불이행,승용,남,60세,상해없음,이륜,남,17세,중상,0,1,0,0,5
ACCIDENT_23886,2020-09-25 19,금요일,맑음,대구광역시 서구 비산동,교차로 - 교차로안,건조,차대차,추돌,안전운전불이행,승용,남,43세,상해없음,승용,여,61세,경상,0,0,3,0,9
ACCIDENT_23887,2020-09-25 19,금요일,맑음,대구광역시 서구 평리동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,남,51세,상해없음,화물,남,64세,경상,0,0,1,0,3
ACCIDENT_23888,2020-09-25 19,금요일,맑음,대구광역시 중구 계산동2가,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승합,남,57세,상해없음,승용,남,49세,경상,0,0,1,0,3
ACCIDENT_23889,2020-09-25 20,금요일,맑음,대구광역시 달서구 월성동,단일로 - 기타,건조,차량단독,전도전복 - 전도,안전운전불이행,이륜,남,44세,경상,,,,,0,0,1,0,3
ACCIDENT_23890,2020-09-25 20,금요일,맑음,대구광역시 달서구 호산동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,여,62세,상해없음,이륜,남,63세,중상,0,1,0,0,5
ACCIDENT_23891,2020-09-25 21,금요일,맑음,대구광역시 달서구 성당동,교차로 - 교차로안,건조,차대차,기타,교차로운행방법위반,승용,여,19세,상해없음,이륜,남,30세,중상,0,1,0,0,5
ACCIDENT_23892,2020-09-25 22,금요일,맑음,대구광역시 수성구 범어동,교차로 - 교차로안,건조,차대차,기타,안전운전불이행,승용,여,55세,상해없음,이륜,여,19세,중상,0,1,0,0,5
ACCIDENT_23893,2020-09-25 22,금요일,맑음,대구광역시 수성구 범어동,교차로 - 교차로부근,건조,차대사람,차도통행중,안전운전불이행,승용,남,22세,상해없음,보행자,남,52세,경상,0,0,1,0,3
ACCIDENT_23894,2020-09-25 23,금요일,맑음,대구광역시 달서구 상인동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,23세,상해없음,승용,남,65세,경상,0,0,1,0,3
ACCIDENT_23895,2020-09-25 23,금요일,맑음,대구광역시 북구 구암동,단일로 - 기타,건조,차대차,기타,안전거리미확보,승용,남,57세,경상,승용,남,24세,경상,0,0,2,0,6
ACCIDENT_23896,2020-09-26 02,토요일,맑음,대구광역시 중구 대봉동,단일로 - 기타,건조,차대차,측면충돌,중앙선침범,승용,남,42세,상해없음,승용,남,28세,중상,0,1,1,0,8
ACCIDENT_23897,2020-09-26 04,토요일,맑음,대구광역시 중구 대봉동,단일로 - 기타,건조,차량단독,기타,안전거리미확보,이륜,남,65세,사망,,,,,1,0,0,0,10
ACCIDENT_23898,2020-09-26 05,토요일,맑음,대구광역시 달성군 현풍읍,기타 - 기타,건조,차대차,기타,신호위반,승용,남,50세,경상,승용,남,25세,경상,0,0,2,0,6
ACCIDENT_23899,2020-09-26 05,토요일,맑음,대구광역시 서구 평리동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,50세,부상신고,승용,남,38세,기타불명,0,0,0,1,1
ACCIDENT_23900,2020-09-26 07,토요일,맑음,대구광역시 동구 서호동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,남,58세,상해없음,자전거,남,78세,사망,1,0,0,0,10
ACCIDENT_23901,2020-09-26 08,토요일,맑음,대구광역시 달서구 두류동,단일로 - 기타,건조,차대사람,횡단중,보행자보호의무위반,화물,남,52세,상해없음,보행자,여,69세,중상,0,1,0,0,5
ACCIDENT_23902,2020-09-26 09,토요일,맑음,대구광역시 남구 대명동,교차로 - 교차로안,건조,차대사람,길가장자리구역통행중,안전운전불이행,화물,남,51세,상해없음,보행자,남,44세,중상,0,1,0,0,5
ACCIDENT_23903,2020-09-26 09,토요일,맑음,대구광역시 동구 신암동,교차로 - 교차로안,건조,차대사람,길가장자리구역통행중,안전운전불이행,승용,여,59세,상해없음,보행자,여,78세,중상,0,1,0,0,5
ACCIDENT_23904,2020-09-26 09,토요일,맑음,대구광역시 달서구 신당동,기타 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,28세,상해없음,화물,남,46세,경상,0,0,1,0,3
ACCIDENT_23905,2020-09-26 10,토요일,맑음,대구광역시 동구 괴전동,단일로 - 기타,건조,차대차,기타,차로위반,승용,여,30세,기타불명,승용,여,38세,경상,0,0,1,0,3
ACCIDENT_23906,2020-09-26 10,토요일,맑음,대구광역시 수성구 만촌동,단일로 - 기타,건조,차대차,기타,안전운전불이행,화물,남,49세,상해없음,화물,여,63세,경상,0,0,1,0,3
ACCIDENT_23907,2020-09-26 10,토요일,맑음,대구광역시 달서구 송현동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,남,26세,상해없음,승합,남,34세,경상,0,0,1,0,3
ACCIDENT_23908,2020-09-26 10,토요일,맑음,대구광역시 달서구 이곡동,주차장 - 주차장,건조,차대차,정면충돌,안전운전불이행,승용,남,40세,상해없음,승용,남,57세,경상,0,0,2,0,6
ACCIDENT_23909,2020-09-26 11,토요일,맑음,대구광역시 달서구 두류동,교차로 - 교차로안,건조,차대사람,기타,안전운전불이행,승용,남,78세,상해없음,보행자,여,43세,중상,0,1,0,0,5
ACCIDENT_23910,2020-09-26 11,토요일,맑음,대구광역시 달서구 두류동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,여,29세,부상신고,화물,남,59세,경상,0,0,1,1,4
ACCIDENT_23911,2020-09-26 12,토요일,맑음,대구광역시 남구 봉덕동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,남,69세,상해없음,보행자,남,21세,부상신고,0,0,0,1,1
ACCIDENT_23912,2020-09-26 12,토요일,맑음,대구광역시 남구 대명동,교차로 - 교차로부근,건조,차대차,기타,안전운전불이행,화물,남,39세,경상,승용,여,65세,상해없음,0,0,1,0,3
ACCIDENT_23913,2020-09-26 13,토요일,맑음,대구광역시 동구 율하동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,남,61세,상해없음,화물,남,38세,경상,0,0,1,0,3
ACCIDENT_23914,2020-09-26 13,토요일,맑음,대구광역시 수성구 지산동,단일로 - 기타,건조,차대차,기타,안전운전불이행,이륜,남,45세,경상,승용,여,48세,상해없음,0,0,1,0,3
ACCIDENT_23915,2020-09-26 13,토요일,맑음,대구광역시 수성구 범어동,기타 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,55세,경상,이륜,남,38세,중상,0,1,1,0,8
ACCIDENT_23916,2020-09-26 13,토요일,맑음,대구광역시 달서구 용산동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,보행자보호의무위반,기타불명,기타불명,미분류,기타불명,보행자,남,76세,경상,0,0,1,0,3
ACCIDENT_23917,2020-09-26 14,토요일,맑음,대구광역시 달성군 다사읍,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,이륜,남,16세,상해없음,승용,여,31세,경상,0,0,1,0,3
ACCIDENT_23918,2020-09-26 15,토요일,맑음,대구광역시 수성구 범어동,교차로 - 교차로부근,건조,차대차,측면충돌,중앙선침범,자전거,남,87세,중상,승용,남,48세,상해없음,0,1,0,0,5
ACCIDENT_23919,2020-09-26 16,토요일,맑음,대구광역시 동구 불로동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,59세,상해없음,승용,여,53세,경상,0,0,1,0,3
ACCIDENT_23920,2020-09-26 17,토요일,맑음,대구광역시 수성구 지산동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,49세,상해없음,이륜,남,33세,부상신고,0,0,0,1,1
ACCIDENT_23921,2020-09-26 18,토요일,흐림,대구광역시 달서구 본리동,교차로 - 교차로횡단보도내,젖음/습기,차대차,측면충돌,신호위반,이륜,남,26세,상해없음,자전거,여,37세,경상,0,0,1,0,3
ACCIDENT_23922,2020-09-26 19,토요일,맑음,대구광역시 북구 산격동,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,승용,여,44세,상해없음,보행자,남,22세,중상,0,1,0,0,5
ACCIDENT_23923,2020-09-26 19,토요일,맑음,대구광역시 서구 내당동,단일로 - 기타,건조,차대사람,보도통행중,기타,승용,남,47세,상해없음,보행자,여,77세,경상,0,0,1,0,3
ACCIDENT_23924,2020-09-26 19,토요일,맑음,대구광역시 달서구 감삼동,기타 - 기타,건조,차대사람,기타,안전운전불이행,승용,남,61세,상해없음,보행자,남,63세,중상,0,1,0,0,5
ACCIDENT_23925,2020-09-26 19,토요일,맑음,대구광역시 북구 구암동,단일로 - 기타,건조,차대사람,횡단중,기타,자전거,남,23세,상해없음,보행자,남,26세,경상,0,0,1,0,3
ACCIDENT_23926,2020-09-26 20,토요일,맑음,대구광역시 북구 노원동1가,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,남,54세,상해없음,이륜,남,16세,중상,0,1,0,0,5
ACCIDENT_23927,2020-09-26 22,토요일,맑음,대구광역시 동구 효목동,기타 - 기타,건조,차대사람,기타,기타,승용,남,60세,상해없음,보행자,여,23세,경상,0,0,1,0,3
ACCIDENT_23928,2020-09-26 23,토요일,맑음,대구광역시 북구 칠성동2가,교차로 - 교차로안,건조,차대사람,차도통행중,신호위반,승용,남,52세,상해없음,보행자,여,34세,중상,0,1,0,0,5
ACCIDENT_23929,2020-09-26 23,토요일,맑음,대구광역시 달서구 신당동,단일로 - 기타,건조,차대차,기타,안전운전불이행,이륜,남,25세,경상,이륜,남,29세,경상,0,0,2,0,6
ACCIDENT_23930,2020-09-27 00,일요일,맑음,대구광역시 달서구 진천동,단일로 - 기타,건조,차대차,측면충돌,신호위반,화물,남,59세,상해없음,자전거,여,60세,중상,0,1,0,0,5
ACCIDENT_23931,2020-09-27 01,일요일,맑음,대구광역시 북구 복현동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,기타불명,기타불명,미분류,기타불명,보행자,남,32세,경상,0,0,1,0,3
ACCIDENT_23932,2020-09-27 01,일요일,맑음,대구광역시 달서구 파호동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,남,60세,상해없음,승용,남,21세,경상,0,0,3,0,9
ACCIDENT_23933,2020-09-27 06,일요일,맑음,대구광역시 북구 대현동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,25세,상해없음,승용,남,37세,경상,0,0,1,0,3
ACCIDENT_23934,2020-09-27 08,일요일,맑음,대구광역시 남구 대명동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,남,28세,경상,이륜,남,41세,경상,0,0,2,0,6
ACCIDENT_23935,2020-09-27 09,일요일,맑음,대구광역시 달성군 유가읍,단일로 - 기타,건조,차대차,후진중충돌,안전운전불이행,승용,남,61세,상해없음,승용,남,28세,경상,0,0,1,0,3
ACCIDENT_23936,2020-09-27 10,일요일,맑음,대구광역시 달서구 도원동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,67세,상해없음,승용,남,57세,경상,0,0,1,0,3
ACCIDENT_23937,2020-09-27 10,일요일,맑음,대구광역시 북구 산격동,교차로 - 교차로안,건조,차대사람,보도통행중,보행자보호의무위반,승합,남,64세,상해없음,보행자,여,60세,사망,1,0,0,0,10
ACCIDENT_23938,2020-09-27 10,일요일,맑음,대구광역시 서구 내당동,단일로 - 기타,건조,차대사람,차도통행중,안전운전불이행,승용,여,47세,상해없음,보행자,남,71세,부상신고,0,0,0,1,1
ACCIDENT_23939,2020-09-27 11,일요일,맑음,대구광역시 동구 검사동,단일로 - 기타,건조,차대차,추돌,안전거리미확보,승용,남,29세,상해없음,승용,남,48세,경상,0,0,1,0,3
ACCIDENT_23940,2020-09-27 12,일요일,맑음,대구광역시 남구 대명동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,여,44세,상해없음,보행자,여,43세,부상신고,0,0,0,1,1
ACCIDENT_23941,2020-09-27 12,일요일,맑음,대구광역시 수성구 파동,단일로 - 터널,건조,차대차,추돌,안전운전불이행,승용,남,29세,중상,승용,여,65세,경상,0,1,3,0,14
ACCIDENT_23942,2020-09-27 12,일요일,맑음,대구광역시 수성구 지산동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,24세,상해없음,승용,남,35세,중상,0,1,0,0,5
ACCIDENT_23943,2020-09-27 13,일요일,맑음,대구광역시 남구 이천동,교차로 - 교차로안,건조,차대차,정면충돌,안전운전불이행,승용,남,76세,상해없음,승용,남,47세,경상,0,0,1,0,3
ACCIDENT_23944,2020-09-27 13,일요일,맑음,대구광역시 남구 봉덕동,단일로 - 기타,건조,차대차,추돌,안전거리미확보,승용,남,27세,상해없음,승용,남,33세,상해없음,0,0,1,0,3
ACCIDENT_23945,2020-09-27 13,일요일,맑음,대구광역시 수성구 지산동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,이륜,남,22세,경상,승용,남,32세,경상,0,0,3,0,9
ACCIDENT_23946,2020-09-27 13,일요일,맑음,대구광역시 달서구 월성동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,화물,여,46세,경상,승용,남,36세,경상,0,0,3,0,9
